"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","sources"
"5/31/2012 20:00",2,0,1,1,27.88,31.82,"44",11.0014,69,347,416,"direct"
"5/31/2012 21:00",2,0,1,1,27.88,31.82,"44",11.0014,45,258,303,"AD campaign"
"5/31/2012 22:00",2,0,1,1,27.06,31.06,"50",11.0014,38,208,246,"ad campaign"
"5/31/2012 23:00",2,0,1,1,27.06,31.06,"54",15.0013,30,145,175,"facebook page"
"6/1/2012 0:00",2,0,1,1,27.06,31.06,"50",16.9979,10,76,86,"www.bing.com"
"6/1/2012 1:00",2,0,1,1,26.24,31.06,"53",15.0013,0,34,34,"www.google.co.uk"
"6/1/2012 2:00",2,0,1,1,26.24,31.06,"57",15.0013,3,13,16,"AD campaign"
"6/1/2012 3:00",2,0,1,2,25.42,29.545,"73",6.0032,0,4,4,"ad campaign"
"6/1/2012 4:00",2,0,1,2,25.42,29.545,"73",6.0032,1,5,6,NA
"6/1/2012 5:00",2,0,1,2,25.42,29.545,"78",6.0032,4,41,45,"ad campaign"
"6/1/2012 6:00",2,0,1,3,25.42,28.03,"88",8.9981,5,136,141,"www.google.fi"
"6/1/2012 7:00",2,0,1,2,26.24,28.79,"89",12.998,33,369,402,"direct"
"6/1/2012 8:00",2,0,1,2,26.24,28.79,"89",12.998,19,675,694,"www.yahoo.com"
"6/1/2012 9:00",2,0,1,2,26.24,28.79,"83",15.0013,24,274,298,"ad campaign"
"6/1/2012 10:00",2,0,1,2,27.06,30.305,"78",19.0012,49,155,204,"www.google.co.uk"
"6/1/2012 11:00",2,0,1,2,28.7,33.335,"74",19.0012,42,193,235,"direct"
"6/1/2012 12:00",2,0,1,2,28.7,33.335,"74",23.9994,72,238,310,"direct"
"6/1/2012 13:00",2,0,1,1,29.52,34.09,"70",19.9995,76,240,316,"Ad Campaign"
"6/1/2012 14:00",2,0,1,3,29.52,34.09,"66",19.0012,55,199,254,"www.google.co.uk"
"6/1/2012 15:00",2,0,1,3,29.52,34.09,"66",19.0012,45,213,258,"Twitter    "
"6/1/2012 16:00",2,0,1,3,30.34,34.09,"58",30.0026,36,186,222,"facebook page"
"6/1/2012 17:00",2,0,1,3,28.7,32.575,"70",16.9979,25,202,227,"ad campaign"
"6/1/2012 18:00",2,0,1,3,25.42,28.03,"88",23.9994,10,100,110,"facebook page"
"6/1/2012 19:00",2,0,1,3,25.42,28.03,"88",23.9994,4,41,45,"ad campaign"
"6/1/2012 20:00",2,0,1,3,25.42,27.275,"94",16.9979,1,38,39,"www.google.co.uk"
"6/1/2012 21:00",2,0,1,3,26.24,29.545,"78",16.9979,12,73,85,"facebook page"
"6/1/2012 22:00",2,0,1,3,24.6,27.275,"88",8.9981,1,22,23,"www.google.com"
"6/1/2012 23:00",2,0,1,3,24.6,27.275,"88",8.9981,6,67,73,"www.bing.com"
"6/2/2012 0:00",2,0,0,2,22.96,26.515,"83",8.9981,5,81,86,"Ad Campaign"
"6/2/2012 1:00",2,0,0,2,22.96,26.515,"83",7.0015,15,61,76,NA
"6/2/2012 2:00",2,0,0,2,22.14,25.76,"88",0,3,38,41,"www.google.co.uk"
"6/2/2012 3:00",2,0,0,1,22.96,26.515,"73",16.9979,8,18,26,"Twitter    "
"6/2/2012 4:00",2,0,0,1,22.14,25.76,"68",19.0012,2,11,13,"ad campaign"
"6/2/2012 5:00",2,0,0,1,20.5,24.24,"72",12.998,1,11,12,"direct"
"6/2/2012 6:00",2,0,0,2,20.5,24.24,"77",12.998,5,31,36,"www.yahoo.com"
"6/2/2012 7:00",2,0,0,1,21.32,25,"72",7.0015,9,77,86,"www.google.co.uk"
"6/2/2012 8:00",2,0,0,1,22.14,25.76,"64",11.0014,30,180,210,"www.yahoo.com"
"6/2/2012 9:00",2,0,0,1,22.96,26.515,"60",16.9979,89,243,332,"direct"
"6/2/2012 10:00",2,0,0,1,24.6,31.06,"53",19.9995,145,348,493,"ad campaign"
"6/2/2012 11:00",2,0,0,1,23.78,27.275,"46",19.0012,179,357,536,"Twitter    "
"6/2/2012 12:00",2,0,0,1,25.42,31.06,"43",23.9994,250,418,668,"ad campaign"
"6/2/2012 13:00",2,0,0,1,25.42,31.06,"41",16.9979,279,400,679,"ad campaign"
"6/2/2012 14:00",2,0,0,1,26.24,31.06,"38",19.9995,259,388,647,"facebook page"
"6/2/2012 15:00",2,0,0,1,26.24,31.06,"38",16.9979,297,405,702,"www.google.com"
"6/2/2012 16:00",2,0,0,1,26.24,31.06,"38",16.9979,275,369,644,"Twitter    "
"6/2/2012 17:00",2,0,0,1,26.24,31.06,"36",0,248,338,586,"Twitter"
"6/2/2012 18:00",2,0,0,1,26.24,31.06,"36",0,171,341,512,"ad campaign"
"6/2/2012 19:00",2,0,0,1,26.24,31.06,"36",11.0014,185,369,554,"www.bing.com"
"6/2/2012 20:00",2,0,0,1,25.42,31.06,"35",19.0012,139,260,399,"direct"
"6/2/2012 21:00",2,0,0,1,24.6,31.06,"40",7.0015,96,220,316,"www.google.co.uk"
"6/2/2012 22:00",2,0,0,1,23.78,27.275,"46",8.9981,52,176,228,"direct"
"6/2/2012 23:00",2,0,0,1,22.96,26.515,"52",7.0015,53,185,238,"facebook page"
"6/3/2012 0:00",2,0,0,1,22.14,25.76,"60",11.0014,27,142,169,"www.bing.com"
"6/3/2012 1:00",2,0,0,1,22.14,25.76,"56",8.9981,21,100,121,"facebook page"
"6/3/2012 2:00",2,0,0,1,21.32,25,"59",7.0015,22,67,89,"AD campaign"
"6/3/2012 3:00",2,0,0,1,21.32,25,"63",7.0015,16,34,50,"www.google.co.uk"
"6/3/2012 4:00",2,0,0,1,20.5,24.24,"72",6.0032,1,12,13,"AD campaign"
"6/3/2012 5:00",2,0,0,1,20.5,24.24,"68",0,1,11,12,"www.bing.com"
"6/3/2012 6:00",2,0,0,1,18.86,22.725,"82",7.0015,6,16,22,"www.yahoo.com"
"6/3/2012 7:00",2,0,0,1,20.5,24.24,"68",7.0015,6,29,35,"Twitter"
"6/3/2012 8:00",2,0,0,1,22.14,25.76,"60",6.0032,30,110,140,"ad campaign"
"6/3/2012 9:00",2,0,0,1,24.6,31.06,"46",12.998,70,230,300,"direct"
"6/3/2012 10:00",2,0,0,1,25.42,31.06,"43",15.0013,127,277,404,"blog"
"6/3/2012 11:00",2,0,0,1,26.24,31.06,"41",16.9979,199,312,511,"www.yahoo.com"
"6/3/2012 12:00",2,0,0,1,27.06,31.06,"39",19.9995,276,408,684,"ad campaign"
"6/3/2012 13:00",2,0,0,1,27.88,31.82,"36",19.0012,265,421,686,"direct"
"6/3/2012 14:00",2,0,0,1,27.88,31.82,"36",22.0028,267,411,678,"www.bing.com"
"6/3/2012 15:00",2,0,0,1,28.7,31.82,"34",0,236,408,644,"www.google.co.uk"
"6/3/2012 16:00",2,0,0,1,28.7,31.82,"34",19.9995,226,436,662,"ad campaign"
"6/3/2012 17:00",2,0,0,1,28.7,31.82,"34",16.9979,192,386,578,"ad campaign"
"6/3/2012 18:00",2,0,0,1,28.7,31.82,"34",16.9979,153,343,496,"facebook page"
"6/3/2012 19:00",2,0,0,1,27.88,31.82,"34",19.0012,116,337,453,"ad campaign"
"6/3/2012 20:00",2,0,0,1,27.06,31.06,"39",12.998,84,230,314,"ad campaign"
"6/3/2012 21:00",2,0,0,1,25.42,31.06,"43",11.0014,66,180,246,"www.yahoo.com"
"6/3/2012 22:00",2,0,0,1,25.42,31.06,"50",26.0027,61,165,226,"www.google.co.uk"
"6/3/2012 23:00",2,0,0,1,23.78,27.275,"53",7.0015,26,82,108,"www.google.fi"
"6/4/2012 0:00",2,0,1,1,23.78,27.275,"53",0,11,38,49,"ad campaign"
"6/4/2012 1:00",2,0,1,3,22.96,26.515,"60",11.0014,4,10,14,"facebook page"
"6/4/2012 2:00",2,0,1,1,22.96,26.515,"60",15.0013,1,10,11,"ad campaign"
"6/4/2012 3:00",2,0,1,2,22.96,26.515,"60",11.0014,0,5,5,"AD campaign"
"6/4/2012 4:00",2,0,1,1,22.14,25.76,"64",6.0032,2,6,8,"Twitter"
"6/4/2012 5:00",2,0,1,1,21.32,25,"68",0,2,33,35,"www.bing.com"
"6/4/2012 6:00",2,0,1,1,21.32,25,"68",0,4,135,139,"ad campaign"
"6/4/2012 7:00",2,0,1,1,22.96,26.515,"60",15.0013,13,504,517,"facebook page"
"6/4/2012 8:00",2,0,1,1,24.6,31.06,"49",15.0013,22,643,665,"Twitter"
"6/4/2012 9:00",2,0,1,1,25.42,31.06,"43",19.0012,38,244,282,"www.yahoo.com"
"6/4/2012 10:00",2,0,1,1,26.24,31.06,"41",31.0009,67,120,187,"www.google.fi"
"6/4/2012 11:00",2,0,1,1,26.24,31.06,"38",32.9975,71,168,239,"Twitter"
"6/4/2012 12:00",2,0,1,1,26.24,31.06,"41",30.0026,62,220,282,"AD campaign"
"6/4/2012 13:00",2,0,1,1,26.24,31.06,"41",23.9994,85,189,274,"Twitter    "
"6/4/2012 14:00",2,0,1,1,25.42,31.06,"41",32.9975,84,186,270,"direct"
"6/4/2012 15:00",2,0,1,1,27.06,31.06,"39",19.9995,77,215,292,"facebook page"
"6/4/2012 16:00",2,0,1,1,27.06,31.06,"39",31.0009,73,375,448,"www.google.fi"
"6/4/2012 17:00",2,0,1,1,26.24,31.06,"38",30.0026,101,733,834,"direct"
"6/4/2012 18:00",2,0,1,1,26.24,31.06,"38",26.0027,103,719,822,"www.google.fi"
"6/4/2012 19:00",2,0,1,1,25.42,31.06,"38",27.9993,91,554,645,"AD campaign"
"6/4/2012 20:00",2,0,1,1,24.6,31.06,"40",23.9994,71,390,461,"ad campaign"
"6/4/2012 21:00",2,0,1,1,23.78,27.275,"49",16.9979,40,225,265,"www.google.co.uk"
"6/4/2012 22:00",2,0,1,1,22.96,26.515,"52",19.0012,41,127,168,"www.yahoo.com"
"6/4/2012 23:00",2,0,1,1,23.78,27.275,"49",19.9995,8,78,86,"Twitter"
"6/5/2012 0:00",2,0,1,1,22.14,25.76,"68",27.9993,6,28,34,"www.google.co.uk"
"6/5/2012 1:00",2,0,1,2,21.32,25,"77",22.0028,2,18,20,"Ad Campaign"
"6/5/2012 2:00",2,0,1,3,21.32,25,"72",19.9995,0,8,8,"www.google.co.uk"
"6/5/2012 3:00",2,0,1,3,20.5,24.24,"82",12.998,0,5,5,"ad campaign"
"6/5/2012 4:00",2,0,1,3,20.5,24.24,"82",12.998,1,4,5,"direct"
"6/5/2012 5:00",2,0,1,3,19.68,23.485,"82",11.0014,1,35,36,"ad campaign"
"6/5/2012 6:00",2,0,1,1,19.68,23.485,"82",16.9979,7,177,184,"www.bing.com"
"6/5/2012 7:00",2,0,1,1,19.68,23.485,"77",19.9995,29,540,569,"ad campaign"
"6/5/2012 8:00",2,0,1,2,19.68,23.485,"77",15.0013,30,680,710,"www.bing.com"
"6/5/2012 9:00",2,0,1,2,21.32,25,"72",16.9979,50,285,335,"www.bing.com"
"6/5/2012 10:00",2,0,1,2,21.32,25,"63",19.9995,58,118,176,"ad campaign"
"6/5/2012 11:00",2,0,1,2,22.96,26.515,"56",12.998,65,162,227,"facebook page"
"6/5/2012 12:00",2,0,1,2,22.14,25.76,"56",15.0013,45,202,247,NA
"6/5/2012 13:00",2,0,1,2,24.6,31.06,"46",11.0014,66,201,267,"facebook page"
"6/5/2012 14:00",2,0,1,2,23.78,27.275,"46",11.0014,82,194,276,"ad campaign"
"6/5/2012 15:00",2,0,1,2,23.78,27.275,"46",8.9981,54,218,272,"facebook page"
"6/5/2012 16:00",2,0,1,1,24.6,31.06,"43",12.998,91,382,473,"Ad Campaign"
"6/5/2012 17:00",2,0,1,1,24.6,31.06,"43",0,86,764,850,"www.yahoo.com"
"6/5/2012 18:00",2,0,1,1,24.6,31.06,"43",12.998,111,679,790,"Ad Campaign"
"6/5/2012 19:00",2,0,1,1,23.78,27.275,"46",16.9979,68,445,513,"www.google.fi"
"6/5/2012 20:00",2,0,1,1,22.96,26.515,"49",15.0013,44,371,415,"www.google.co.uk"
"6/5/2012 21:00",2,0,1,1,22.14,25.76,"56",11.0014,30,253,283,"www.bing.com"
"6/5/2012 22:00",2,0,1,1,22.96,26.515,"52",7.0015,22,171,193,"AD campaign"
"6/5/2012 23:00",2,0,1,1,22.14,25.76,"56",6.0032,20,93,113,"facebook page"
"6/6/2012 0:00",2,0,1,1,21.32,25,"59",6.0032,3,46,49,"www.yahoo.com"
"6/6/2012 1:00",2,0,1,1,21.32,25,"68",0,6,21,27,"direct"
"6/6/2012 2:00",2,0,1,1,20.5,24.24,"68",0,4,7,11,"direct"
"6/6/2012 3:00",2,0,1,1,18.86,22.725,"82",0,0,8,8,"direct"
"6/6/2012 4:00",2,0,1,1,18.86,22.725,"82",7.0015,3,7,10,"www.google.co.uk"
"6/6/2012 5:00",2,0,1,1,19.68,23.485,"77",0,1,37,38,"ad campaign"
"6/6/2012 6:00",2,0,1,1,19.68,23.485,"77",0,7,165,172,"Ad Campaign"
"6/6/2012 7:00",2,0,1,1,20.5,24.24,"72",0,16,531,547,NA
"6/6/2012 8:00",2,0,1,1,22.14,25.76,"68",0,31,637,668,"www.google.fi"
"6/6/2012 9:00",2,0,1,1,22.96,26.515,"60",6.0032,35,268,303,"www.bing.com"
"6/6/2012 10:00",2,0,1,1,24.6,31.06,"46",6.0032,55,148,203,"facebook page"
"6/6/2012 11:00",2,0,1,1,25.42,31.06,"43",6.0032,65,161,226,"www.google.fi"
"6/6/2012 12:00",2,0,1,1,25.42,31.06,"38",0,80,235,315,"ad campaign"
"6/6/2012 13:00",2,0,1,1,25.42,31.06,"41",6.0032,73,230,303,"www.google.co.uk"
"6/6/2012 14:00",2,0,1,1,26.24,31.06,"38",0,111,191,302,"www.google.fi"
"6/6/2012 15:00",2,0,1,1,26.24,31.06,"38",0,75,225,300,"www.google.fi"
"6/6/2012 16:00",2,0,1,1,26.24,31.06,"41",8.9981,107,345,452,"www.yahoo.com"
"6/6/2012 17:00",2,0,1,1,25.42,31.06,"43",8.9981,72,652,724,"www.google.co.uk"
"6/6/2012 18:00",2,0,1,3,24.6,31.06,"53",12.998,94,688,782,"AD campaign"
"6/6/2012 19:00",2,0,1,1,22.96,26.515,"73",19.9995,52,486,538,"facebook page"
"6/6/2012 20:00",2,0,1,1,22.14,25.76,"73",19.0012,59,349,408,"ad campaign"
"6/6/2012 21:00",2,0,1,1,22.14,25.76,"73",11.0014,38,260,298,"blog"
"6/6/2012 22:00",2,0,1,1,21.32,25,"77",6.0032,27,221,248,"www.google.co.uk"
"6/6/2012 23:00",2,0,1,1,21.32,25,"77",0,13,110,123,"direct"
"6/7/2012 0:00",2,0,1,1,21.32,25,"77",8.9981,9,50,59,"www.google.fi"
"6/7/2012 1:00",2,0,1,1,21.32,25,"77",11.0014,5,17,22,"facebook page"
"6/7/2012 2:00",2,0,1,1,21.32,25,"77",6.0032,0,12,12,"ad campaign"
"6/7/2012 3:00",2,0,1,1,20.5,24.24,"77",7.0015,0,5,5,"www.bing.com"
"6/7/2012 4:00",2,0,1,1,18.86,22.725,"88",7.0015,0,6,6,"www.bing.com"
"6/7/2012 5:00",2,0,1,1,19.68,23.485,"82",6.0032,0,34,34,"direct"
"6/7/2012 6:00",2,0,1,1,18.86,22.725,"88",7.0015,5,165,170,"www.bing.com"
"6/7/2012 7:00",2,0,1,1,20.5,24.24,"82",11.0014,20,506,526,"blog"
"6/7/2012 8:00",2,0,1,1,21.32,25,"77",0,20,661,681,"www.google.co.uk"
"6/7/2012 9:00",2,0,1,1,23.78,27.275,"68",0,37,300,337,"direct"
"6/7/2012 10:00",2,0,1,1,24.6,30.305,"64",6.0032,56,154,210,"ad campaign"
"6/7/2012 11:00",2,0,1,1,27.06,31.06,"47",15.0013,67,170,237,"www.yahoo.com"
"6/7/2012 12:00",2,0,1,1,28.7,31.82,"42",0,62,274,336,"Ad Campaign"
"6/7/2012 13:00",2,0,1,1,28.7,31.82,"37",19.0012,65,250,315,"www.google.co.uk"
"6/7/2012 14:00",2,0,1,1,29.52,32.575,"37",16.9979,67,198,265,"ad campaign"
"6/7/2012 15:00",2,0,1,1,30.34,32.575,"30",0,99,234,333,"www.google.fi"
"6/7/2012 16:00",2,0,1,1,29.52,32.575,"34",15.0013,77,389,466,"ad campaign"
"6/7/2012 17:00",2,0,1,1,29.52,32.575,"34",16.9979,91,778,869,"Twitter    "
"6/7/2012 18:00",2,0,1,1,28.7,31.82,"34",19.0012,110,703,813,"AD campaign"
"6/7/2012 19:00",2,0,1,1,28.7,31.82,"34",19.0012,65,537,602,"www.yahoo.com"
"6/7/2012 20:00",2,0,1,1,27.06,31.06,"36",19.9995,76,402,478,"Twitter    "
"6/7/2012 21:00",2,0,1,1,25.42,31.06,"41",22.0028,30,283,313,"AD campaign"
"6/7/2012 22:00",2,0,1,1,24.6,31.06,"46",11.0014,35,193,228,"Twitter"
"6/7/2012 23:00",2,0,1,1,22.96,26.515,"52",8.9981,42,135,177,"www.yahoo.com"
"6/8/2012 0:00",2,0,1,1,22.96,26.515,"56",11.0014,18,59,77,"ad campaign"
"6/8/2012 1:00",2,0,1,1,22.96,26.515,"56",11.0014,4,25,29,"ad campaign"
"6/8/2012 2:00",2,0,1,1,22.96,26.515,"56",0,2,17,19,"Ad Campaign"
"6/8/2012 3:00",2,0,1,1,22.14,25.76,"60",6.0032,0,8,8,"direct"
"6/8/2012 4:00",2,0,1,1,21.32,25,"63",0,1,9,10,"Twitter"
"6/8/2012 5:00",2,0,1,1,20.5,24.24,"72",7.0015,1,28,29,"direct"
"6/8/2012 6:00",2,0,1,1,21.32,25,"68",6.0032,8,131,139,"direct"
"6/8/2012 7:00",2,0,1,1,21.32,25,"72",7.0015,19,409,428,"ad campaign"
"6/8/2012 8:00",2,0,1,1,23.78,27.275,"60",6.0032,37,663,700,"ad campaign"
"6/8/2012 9:00",2,0,1,1,25.42,31.06,"53",11.0014,47,335,382,"Ad Campaign"
"6/8/2012 10:00",2,0,1,1,27.06,31.06,"47",16.9979,62,187,249,"Twitter    "
"6/8/2012 11:00",2,0,1,1,28.7,31.82,"42",16.9979,65,199,264,"www.google.fi"
"6/8/2012 12:00",2,0,1,1,29.52,32.575,"39",22.0028,89,280,369,"www.google.co.uk"
"6/8/2012 13:00",2,0,1,1,30.34,32.575,"37",16.9979,129,287,416,"www.google.fi"
"6/8/2012 14:00",2,0,1,1,31.16,33.335,"31",26.0027,128,245,373,"www.bing.com"
"6/8/2012 15:00",2,0,1,1,31.16,33.335,"29",19.0012,98,299,397,"ad campaign"
"6/8/2012 16:00",2,0,1,1,31.16,33.335,"29",19.9995,111,412,523,"www.google.fi"
"6/8/2012 17:00",2,0,1,1,31.16,33.335,"29",12.998,114,679,793,"www.google.fi"
"6/8/2012 18:00",2,0,1,1,31.16,33.335,"27",15.0013,147,576,723,"www.google.com"
"6/8/2012 19:00",2,0,1,1,30.34,32.575,"30",15.0013,95,460,555,"ad campaign"
"6/8/2012 20:00",2,0,1,1,29.52,32.575,"32",8.9981,117,291,408,"Twitter    "
"6/8/2012 21:00",2,0,1,1,28.7,31.82,"37",8.9981,83,256,339,"ad campaign"
"6/8/2012 22:00",2,0,1,1,27.88,31.82,"41",7.0015,61,230,291,"ad campaign"
"6/8/2012 23:00",2,0,1,1,26.24,31.06,"57",11.0014,52,163,215,"facebook page"
"6/9/2012 0:00",2,0,0,1,26.24,31.06,"53",7.0015,54,152,206,"www.yahoo.com"
"6/9/2012 1:00",2,0,0,1,26.24,31.06,"53",6.0032,34,89,123,"direct"
"6/9/2012 2:00",2,0,0,1,26.24,31.06,"50",15.0013,21,68,89,"www.bing.com"
"6/9/2012 3:00",2,0,0,1,25.42,31.06,"57",0,12,28,40,"www.google.co.uk"
"6/9/2012 4:00",2,0,0,1,25.42,31.06,"57",0,2,6,8,"direct"
"6/9/2012 5:00",2,0,0,1,24.6,31.06,"56",7.0015,4,15,19,"www.google.com"
"6/9/2012 6:00",2,0,0,1,22.96,26.515,"64",7.0015,17,63,80,"direct"
"6/9/2012 7:00",2,0,0,1,23.78,27.275,"64",7.0015,26,61,87,"Twitter"
"6/9/2012 8:00",2,0,0,1,25.42,30.305,"61",7.0015,42,202,244,"direct"
"6/9/2012 9:00",2,0,0,1,26.24,31.06,"57",11.0014,99,241,340,"www.yahoo.com"
"6/9/2012 10:00",2,0,0,1,28.7,32.575,"51",7.0015,168,298,466,"facebook page"
"6/9/2012 11:00",2,0,0,1,31.16,33.335,"35",0,218,351,569,"www.google.co.uk"
"6/9/2012 12:00",2,0,0,1,32.8,34.85,"29",16.9979,196,335,531,"Twitter    "
"6/9/2012 13:00",2,0,0,1,33.62,34.85,"24",19.0012,236,349,585,"www.google.fi"
"6/9/2012 14:00",2,0,0,1,33.62,34.85,"23",12.998,239,354,593,"direct"
"6/9/2012 15:00",2,0,0,1,34.44,35.605,"20",19.9995,218,337,555,"www.bing.com"
"6/9/2012 16:00",2,0,0,1,33.62,34.85,"24",12.998,219,315,534,"www.bing.com"
"6/9/2012 17:00",2,0,0,1,34.44,35.605,"24",0,238,257,495,"www.yahoo.com"
"6/9/2012 18:00",2,0,0,1,33.62,34.85,"24",15.0013,175,276,451,"ad campaign"
"6/9/2012 19:00",2,0,0,1,32.8,34.85,"29",11.0014,128,232,360,"www.yahoo.com"
"6/9/2012 20:00",2,0,0,1,31.16,33.335,"35",15.0013,125,238,363,"www.yahoo.com"
"6/9/2012 21:00",2,0,0,1,30.34,32.575,"40",12.998,105,211,316,"Twitter    "
"6/9/2012 22:00",2,0,0,1,28.7,32.575,"58",11.0014,63,151,214,"www.google.com"
"6/9/2012 23:00",2,0,0,1,27.88,31.82,"61",11.0014,69,161,230,"www.google.co.uk"
"6/10/2012 0:00",2,0,0,1,27.06,31.06,"69",7.0015,33,125,158,"www.google.co.uk"
"6/10/2012 1:00",2,0,0,1,26.24,30.305,"73",8.9981,32,84,116,"www.bing.com"
"6/10/2012 2:00",2,0,0,1,26.24,30.305,"69",8.9981,17,56,73,"facebook page"
"6/10/2012 3:00",2,0,0,1,26.24,30.305,"73",7.0015,6,23,29,"Twitter"
"6/10/2012 4:00",2,0,0,1,25.42,29.545,"78",6.0032,1,9,10,"www.bing.com"
"6/10/2012 5:00",2,0,0,1,25.42,30.305,"69",6.0032,3,10,13,"Ad Campaign"
"6/10/2012 6:00",2,0,0,1,25.42,29.545,"73",0,3,27,30,"ad campaign"
"6/10/2012 7:00",2,0,0,1,24.6,28.79,"78",7.0015,21,41,62,"www.google.co.uk"
"6/10/2012 8:00",2,0,0,1,26.24,30.305,"73",6.0032,59,122,181,"AD campaign"
"6/10/2012 9:00",2,0,0,1,28.7,32.575,"58",0,91,175,266,"ad campaign"
"6/10/2012 10:00",2,0,0,1,31.16,34.09,"40",7.0015,148,265,413,"AD campaign"
"6/10/2012 11:00",2,0,0,1,31.16,34.09,"45",6.0032,184,315,499,"www.yahoo.com"
"6/10/2012 12:00",2,0,0,1,33.62,35.605,"30",0,173,329,502,NA
"6/10/2012 13:00",2,0,0,1,34.44,36.365,"28",8.9981,204,288,492,"ad campaign"
"6/10/2012 14:00",2,0,0,1,34.44,36.365,"30",8.9981,186,314,500,"Twitter"
"6/10/2012 15:00",2,0,0,1,34.44,36.365,"30",15.0013,159,316,475,"direct"
"6/10/2012 16:00",2,0,0,1,34.44,37.12,"36",19.0012,173,335,508,"www.bing.com"
"6/10/2012 17:00",2,0,0,1,33.62,37.12,"41",19.0012,184,337,521,"facebook page"
"6/10/2012 18:00",2,0,0,1,33.62,36.365,"38",15.0013,164,326,490,"www.yahoo.com"
"6/10/2012 19:00",2,0,0,1,33.62,35.605,"28",19.0012,115,260,375,"www.bing.com"
"6/10/2012 20:00",2,0,0,1,31.16,34.09,"48",11.0014,113,250,363,"ad campaign"
"6/10/2012 21:00",2,0,0,1,29.52,34.09,"62",11.0014,83,170,253,"ad campaign"
"6/10/2012 22:00",2,0,0,1,28.7,32.575,"65",11.0014,42,117,159,"direct"
"6/10/2012 23:00",2,0,0,1,29.52,33.335,"58",7.0015,30,80,110,"Twitter"
"6/11/2012 0:00",2,0,1,1,28.7,32.575,"65",7.0015,8,33,41,"direct"
"6/11/2012 1:00",2,0,1,1,27.06,31.06,"74",11.0014,9,15,24,"www.google.fi"
"6/11/2012 2:00",2,0,1,1,27.06,31.06,"74",7.0015,5,12,17,"www.google.co.uk"
"6/11/2012 3:00",2,0,1,1,26.24,29.545,"78",7.0015,2,4,6,"facebook page"
"6/11/2012 4:00",2,0,1,1,26.24,29.545,"78",8.9981,0,7,7,"www.yahoo.com"
"6/11/2012 5:00",2,0,1,1,26.24,29.545,"78",8.9981,1,36,37,"facebook page"
"6/11/2012 6:00",2,0,1,1,25.42,28.79,"83",7.0015,8,136,144,"www.google.co.uk"
"6/11/2012 7:00",2,0,1,1,26.24,29.545,"78",7.0015,25,478,503,"www.bing.com"
"6/11/2012 8:00",2,0,1,1,27.06,31.06,"74",8.9981,38,613,651,"Ad Campaign"
"6/11/2012 9:00",2,0,1,1,28.7,32.575,"65",8.9981,57,259,316,"blog"
"6/11/2012 10:00",2,0,1,1,29.52,34.09,"62",11.0014,52,95,147,"www.bing.com"
"6/11/2012 11:00",2,0,1,2,31.16,34.09,"48",15.0013,59,143,202,"ad campaign"
"6/11/2012 12:00",2,0,1,2,32.8,36.365,"43",12.998,63,198,261,"facebook page"
"6/11/2012 13:00",2,0,1,2,32.8,35.605,"41",19.9995,63,185,248,"ad campaign"
"6/11/2012 14:00",2,0,1,2,33.62,36.365,"34",19.0012,66,193,259,"AD campaign"
"6/11/2012 15:00",2,0,1,1,32.8,35.605,"41",23.9994,72,187,259,"Ad Campaign"
"6/11/2012 16:00",2,0,1,2,32.8,35.605,"41",27.9993,87,340,427,"ad campaign"
"6/11/2012 17:00",2,0,1,2,32.8,35.605,"41",23.9994,85,715,800,"direct"
"6/11/2012 18:00",2,0,1,2,32.8,36.365,"43",19.9995,105,726,831,"www.yahoo.com"
"6/11/2012 19:00",2,0,1,2,31.16,34.09,"48",22.0028,89,507,596,"www.google.co.uk"
"6/11/2012 20:00",2,0,1,2,30.34,33.335,"48",15.0013,61,333,394,"www.google.co.uk"
"6/11/2012 21:00",2,0,1,2,29.52,33.335,"58",12.998,32,218,250,"www.yahoo.com"
"6/11/2012 22:00",2,0,1,2,29.52,33.335,"58",12.998,22,142,164,"www.yahoo.com"
"6/11/2012 23:00",2,0,1,2,28.7,32.575,"58",15.0013,8,72,80,"ad campaign"
"6/12/2012 0:00",2,0,1,2,28.7,32.575,"58",15.0013,2,26,28,NA
"6/12/2012 1:00",2,0,1,2,27.88,31.82,"65",11.0014,5,11,16,"www.bing.com"
"6/12/2012 2:00",2,0,1,2,27.88,31.82,"65",12.998,0,6,6,"Ad Campaign"
"6/12/2012 3:00",2,0,1,2,27.06,31.06,"69",16.9979,3,9,12,"Ad Campaign"
"6/12/2012 4:00",2,0,1,3,24.6,27.275,"88",11.0014,0,4,4,"Ad Campaign"
"6/12/2012 5:00",2,0,1,3,24.6,27.275,"88",8.9981,1,28,29,"www.bing.com"
"6/12/2012 6:00",2,0,1,2,24.6,27.275,"88",8.9981,6,130,136,"Ad Campaign"
"6/12/2012 7:00",2,0,1,3,25.42,28.03,"88",16.9979,16,287,303,"www.bing.com"
"6/12/2012 8:00",2,0,1,2,25.42,28.03,"88",15.0013,15,598,613,"www.yahoo.com"
"6/12/2012 9:00",2,0,1,2,26.24,28.79,"89",19.0012,31,254,285,"www.google.co.uk"
"6/12/2012 10:00",2,0,1,3,26.24,28.79,"89",19.0012,29,96,125,"www.bing.com"
"6/12/2012 11:00",2,0,1,3,27.06,30.305,"83",23.9994,8,57,65,"Twitter    "
